id;MAX;AVG
10948463;490;211
10948466;544;203
10948470;570;277
10948471;469;242
10948474;581;259
10948476;672;259
10948477;746;268
10948478;640;267
10948479;650;270
10948481;117;28
10948483;122;26
10948486;96;25
10948493;85;29
10948498;26;23
10948502;42;24
10948506;117;29
10948508;101;31
10948510;85;31
10948517;53;25
10948534;101;28
10948544;74;29
10948560;80;28
10948575;85;27
10948589;53;26
10948604;85;25
10948611;117;28
10948618;90;26
10948619;26;21
10948620;32;26
10948622;69;26
10948626;106;27
10948628;26;24
10948629;330;230
10948630;693;242
10948632;464;213
10948633;485;196
10948635;464;210
10948640;474;218
10948641;410;177
10948644;522;255
10948645;1242;570
10948648;1120;559
10948650;1269;518
10948651;1157;526
10948652;1034;530
10948655;1328;555
10948660;1269;556
10948662;266;215
10948666;858;360
10948667;917;372
10948669;784;387
10948673;864;377
10948676;837;414
10948677;768;400
10948680;768;386
10948682;736;371
10948683;789;403
10948687;608;288
10948689;394;193
10948690;480;246
10948692;618;251
10948694;976;311
10948695;117;30
10948701;53;24
10948704;37;23
10948708;85;29
10948713;58;24
10948714;592;236
10948720;1328;283
10948722;256;124
10948726;453;183
10948728;3648;600
10948729;1253;566
10948732;960;503
10948734;1152;584
10948740;1296;601
10948741;368;313
10948743;144;28
10948745;784;342
10948746;784;366
10948748;677;322
10948749;640;354
10948751;762;383
10948754;677;339
10948756;794;390
10948757;768;360
10948759;805;366
10948764;480;228
10948771;421;183
10948773;122;50
10948778;656;290
10948788;117;26
10948790;128;26
10948795;90;26
10948821;37;21
10948906;74;29
10948916;106;25
10948917;90;28
10948920;37;20
10948923;58;23
10948926;69;28
10948935;106;30
10948949;53;23
10948967;42;24
10948982;58;28
10949001;58;24
10949013;85;26
10949029;80;25
10949037;90;29
10949044;80;28
10949049;80;24
10949051;165;99
10949054;394;169
10949055;645;207
10949056;880;237
10949060;725;272
10949061;512;263
10949062;618;247
10949065;1024;213
10949068;362;274
10949070;624;260
10949071;528;267
10949072;2090;375
10949074;1109;504
10949075;1136;572
10949076;1333;561
10949077;1285;590
10949080;1125;553
10949083;1125;522
10949084;1168;558
10949085;1141;603
10949088;640;186
10949091;90;29
10949092;96;27
10949093;122;28
10949094;234;125
10949097;677;342
10949101;714;363
10949102;768;377
10949103;784;357
10949108;773;377
10949110;832;362
10949111;736;370
10949113;784;370
10949115;837;362
10949118;768;360
10949120;773;356
10949121;405;182
10949124;586;263
10949125;549;210
10949127;565;261
10949131;245;166
10949135;122;28
10949138;128;25
10949139;101;27
10949149;53;23
10949154;101;29
10949157;90;30
10949162;96;29
10949166;133;32
10949172;58;26
10949177;112;29
10949182;314;189
10949186;741;254
10949188;602;262
10949191;1168;450
10949193;1061;467
10949194;1077;529
10949195;1269;549
10949198;1088;597
10949199;1066;608
10949201;1210;558
10949203;1488;550
10949207;1141;555
10949210;986;583
10949212;1082;541
10949213;1162;572
10949215;512;220
10949219;320;257
10949221;112;27
10949223;122;28
10949224;117;31
10949227;26;20
10949230;298;246
10949231;714;353
10949232;826;380
10949234;800;350
10949239;688;349
10949241;704;354
10949242;741;364
10949244;741;340
10949246;778;378
10949247;720;368
10949250;800;365
10949254;1461;301
10949258;453;189
10949259;480;182
10949261;304;156
10949264;901;321
10949266;730;304
10949270;544;248
10949272;613;242
10949275;549;236
10949277;560;247
10949279;597;261
10949281;496;234
10949286;576;281
10949290;688;270
10949293;213;134
10949296;117;28
10949298;96;26
10949301;128;28
10949312;64;24
10949314;80;26
10949320;48;22
10949327;117;31
10949335;69;27
10949348;101;28
10949351;101;32
10949354;106;28
10949361;53;27
10949363;74;24
10949366;42;22
10949372;112;30
10949375;90;28
10949378;69;24
10949380;37;24
10949383;101;28
10949386;112;32
10949388;117;33
10949392;101;29
10949397;58;23
10949401;53;24
10949416;85;27
10949421;330;257
10949423;848;375
10949426;645;270
10949434;645;282
10949437;576;282
10949440;592;300
10949443;570;263
10949448;704;295
10949450;730;276
10949454;538;252
10949458;464;217
10949461;608;253
10949464;522;246
10949465;592;247
10949469;282;189
10949471;106;27
10949475;96;27
10949500;80;26
10949504;69;30
10949510;96;32
10949514;90;24
10949519;32;23
10949526;192;125
10949528;970;301
10949531;736;267
10949532;965;277
10949535;549;244
10949537;789;267
10949542;976;285
10949546;586;192
10949549;597;249
10949554;661;246
10949557;570;253
10949558;576;243
10949559;613;257
10949560;570;262
10949561;618;238
10949562;122;27
10949563;117;27
10949570;85;28
10949574;69;25
10949580;64;26
10949584;80;29
10949585;101;29
10949588;64;24
10949589;90;30
10949591;101;26
10949609;80;26
10949624;26;25
10949632;192;117
10949643;458;219
10949647;741;263
10949653;565;246
10949656;522;237
10949662;538;252
10949664;645;269
10949667;560;226
10949675;138;81
10949679;538;252
10949683;1082;538
10949685;1173;608
10949688;1456;621
10949691;1402;614
10949694;1141;562
10949695;1114;591
10949699;1130;587
10949702;1066;610
10949705;1184;622
10949707;1440;626
10949709;1274;570
10949711;1130;540
10949713;970;504
10949715;224;147
10949717;112;29
10949718;112;29
10949720;144;54
10949723;789;392
10949726;746;343
10949731;794;376
10949736;778;372
10949741;736;354
10949744;736;364
10949750;741;389
10949755;832;367
10949759;736;366
10949761;714;357
10949765;597;272
10949769;378;155
10949774;533;221
10949781;864;451
10949783;549;264
10949786;805;261
10949796;757;281
10949799;613;264
10949802;1194;389
10949807;773;345
10949810;586;272
10949816;666;289
10949824;634;258
10949826;746;275
10949828;645;245
10949830;650;296
10949831;602;296
10949832;661;310
10949834;746;302
10949835;661;289
10949836;656;294
10949837;1696;591
10949838;272;201
10949839;122;29
10949840;122;27
10949841;90;27
10949847;112;28
10949849;90;27
10949852;128;29
10949855;64;26
10949858;69;28
10949860;58;23
10949862;85;28
10949865;106;28
10949868;69;28
10949872;58;23
10949880;69;21
10949885;85;23
10949893;96;30
10949910;90;29
10949915;64;23
10949939;106;27
10949952;464;170
10949958;730;251
10949961;586;221
10949964;453;194
10949965;554;249
10949967;480;226
10949969;741;228
10949971;1184;280
10949972;586;241
10949977;1872;375
10949980;592;251
10949981;624;233
10949983;608;252
10949987;816;250
10949990;458;199
10949994;122;28
10949997;112;26
10949998;117;26
10950024;96;30
10950044;85;28
10950054;42;22
10950087;96;32
10950095;101;26
10950105;85;27
10950111;85;29
10950116;149;33
10950118;197;95
10950120;677;233
10950126;709;256
10950130;778;290
10950133;490;210
10950136;533;200
10950141;901;253
10950148;570;266
10950149;618;284
10950152;448;209
10950155;1237;685
10950159;1109;544
10950161;1077;523
10950165;1088;539
10950168;1109;575
10950170;1093;573
10950171;997;510
10950174;1024;524
10950179;1098;562
10950181;1061;570
10950184;1120;581
10950188;1034;531
10950190;1194;511
10950192;1098;555
10950194;1269;603
10950195;1130;575
10950199;1248;611
10950202;1168;557
10950203;1072;532
10950206;1066;559
10950211;1173;591
10950213;1264;577
10950216;1082;555
10950219;112;53
10950224;117;28
10950228;122;26
10950247;112;31
10950265;85;24
10950279;32;24
10950287;101;27
10950288;106;32
10950289;90;24
10950296;101;32
10950298;74;26
10950300;85;26
10950302;64;27
10950303;64;26
10950304;240;163
10950306;1232;460
10950307;848;434
10950308;970;480
10950310;992;395
10950311;565;228
10950312;565;187
10950313;1274;317
10950315;128;49
10950316;112;27
10950317;117;29
10950319;26;20
10950322;80;24
10950325;90;27
10950332;26;22
10950335;16;21
10950338;106;30
10950346;80;26
10950362;106;31
10950366;106;28
10950370;85;27
10950374;117;30
10950377;101;29
10950381;48;24
10950384;64;23
10950387;64;22
10950397;122;27
10950407;69;29
10950421;106;32
10950432;21;22
10950441;250;159
10950445;586;239
10950448;528;224
10950453;613;269
10950456;645;295
10950457;570;278
10950459;538;257
10950460;416;190
10950465;624;279
10950467;757;299
10950468;682;258
10950469;698;264
10950470;1050;295
10950473;725;309
10950475;1322;301
10950479;789;305
10950484;544;240
10950488;602;269
10950489;624;295
10950490;512;264
10950491;496;258
10950493;640;292
10950496;2885;610
10950497;170;76
10950498;202;88
10950502;677;268
10950505;506;216
10950506;570;240
10950507;762;270
10950511;757;290
10950512;762;301
10950513;2469;709
10950518;181;107
10950522;101;29
10950525;250;92
10950530;570;216
10950534;581;222
10950536;704;198
10950540;682;242
10950546;549;251
10950549;442;194
10950554;522;243
10950559;1056;277
10950561;618;253
10950566;720;265
10950569;101;28
10950572;112;26
10950576;117;28
10950581;48;20
10950588;112;34
10950593;69;26
10950606;85;32
10950638;32;21
10950648;90;26
10950664;32;19
10950667;74;26
10950686;101;26
10950691;101;34
10950699;69;25
10950705;96;30
10950712;26;20
10950717;85;30
10950733;69;25
10950737;48;22
10950742;101;27
10950772;101;28
10950790;106;30
10950798;58;25
10950804;106;29
10950812;26;24
10950818;64;25
10950820;362;234
10950825;410;196
10950828;549;221
10950830;570;235
10950837;448;211
10950840;128;29
10950843;458;212
10950845;469;223
10950850;421;211
10950852;1120;614
10950854;1098;578
10950858;1088;506
10950859;1114;570
10950863;1130;601
10950865;1130;532
10950867;1146;610
10950869;1189;579
10950870;1226;535
10950872;1152;552
10950879;1141;572
10950883;1205;589
10950890;634;304
10950898;128;27
10950911;42;23
10950929;37;24
10950932;21;21
10950938;32;19
10950944;117;26
10950953;106;30
10950957;58;24
10950963;80;36
10950967;85;27
10950973;26;20
10950977;1584;210
10950979;1018;376
10950980;1045;474
10950981;805;384
10950982;970;402
10950985;1157;420
10950986;869;364
10950987;869;331
10950988;170;109
10950989;122;27
10950990;106;28
10950991;122;27
10950993;74;29
10950996;74;26
10950999;21;22
10951004;32;23
10951009;26;21
10951013;112;29
10951018;26;22
10951023;26;20
10951028;26;19
10951047;21;21
10951057;53;23
10951067;21;20
10951079;117;81
10951091;800;431
10951094;1013;350
10951097;1013;339
10951100;634;204
10951105;565;252
10951109;698;242
10951111;784;259
10951114;842;333
10951117;810;379
10951119;912;405
10951123;928;404
10951128;816;387
10951130;314;138
10951132;906;247
10951134;538;218
10951140;373;179
10951142;517;246
10951144;922;258
10951146;725;292
10951150;106;27
10951152;112;28
10951155;128;27
10951161;26;20
10951187;37;23
10951206;74;26
10951218;106;28
10951221;90;29
10951224;85;28
10951229;69;27
10951233;42;23
10951235;64;24
10951239;64;23
10951251;90;27
10951259;85;27
10951274;37;24
10951281;101;29
10951283;101;32
10951294;693;268
10951300;485;211
10951305;522;225
10951310;1189;598
10951312;1194;594
10951320;1125;523
10951321;1120;558
10951324;1152;557
10951326;1333;541
10951329;1024;535
10951330;106;28
10951331;122;30
10951336;122;29
10951338;165;121
10951343;784;388
10951347;736;364
10951350;741;366
10951377;757;376
10951382;768;369
10951383;517;228
10951391;698;264
10951392;528;267
10951393;682;290
10951396;586;284
10951407;26;21
10951411;32;21
10951422;26;21
10951453;26;19
10951464;58;24
10951474;698;371
10951480;544;225
10951484;453;222
10951488;586;239
10951491;485;219
10951498;464;212
10951501;645;242
10951504;650;244
10951509;421;172
10951512;229;133
10951519;282;141
10951523;1104;560
10951531;1013;530
10951537;1205;556
10951539;1034;512
10951541;1258;592
10951544;1093;531
10951545;1040;548
10951546;1120;557
10951548;1040;515
10951549;1040;512
10951551;117;33
10951555;42;23
10951557;42;20
10951561;917;425
10951562;906;427
10951563;800;382
10951564;704;297
10951566;570;228
10951569;730;218
10951571;848;388
10951573;1050;474
10951580;1168;464
10951585;656;287
10951587;858;383
10951591;1136;513
10951594;938;429
10951598;874;429
10951600;976;375
10951603;1008;284
10951610;597;264
10951612;224;98
10951615;677;206
10951616;474;212
10951621;261;53
10951624;570;257
10951625;549;263
10951628;661;284
10951632;496;234
10951634;432;210
10951636;538;237
10951637;570;242
10951640;234;149
10951647;106;26
10951648;112;30
10951654;26;21
10951662;48;22
10951676;101;32
10951697;53;26
10951727;26;21
10951743;69;27
10951753;117;28
10951757;85;29
10951766;85;21
10951773;85;26
10951783;101;35
10951828;106;30
10951844;101;31
10951849;80;32
10951862;74;26
10951865;58;23
10951878;69;25
10951881;64;24
10951884;69;24
10951894;69;24
10951897;69;25
10951900;85;28
10951909;101;28
10951912;90;29
10951915;85;33
10951918;64;26
10951923;69;23
10951926;101;24
10951928;106;30
10951931;37;22
10951942;112;35
10951944;250;160
10951947;138;50
10951951;629;277
10951955;122;27
10951957;112;28
10951964;26;22
10951967;85;26
10951970;53;22
10951972;80;28
10951975;74;23
10951977;26;20
10951978;74;26
10951980;21;21
10951982;80;28
10951984;74;28
10951986;64;25
10951992;597;243
10951995;618;261
10952000;714;272
10952004;416;174
10952012;837;261
10952016;1130;514
10952020;1242;632
10952022;1216;581
10952023;1061;585
10952029;1141;570
10952035;1136;578
10952037;1205;630
10952041;261;83
10952042;117;27
10952043;106;28
10952047;480;244
10952051;1018;464
10952053;842;426
10952057;965;440
10952065;1386;475
10952071;1018;447
10952074;944;437
10952077;896;407
10952080;949;407
10952085;1061;265
10952092;453;191
10952097;704;306
10952107;576;255
10952113;117;28
10952137;26;19
10952144;101;28
10952148;74;28
10952150;85;25
10952153;32;24
10952157;106;30
10952177;64;24
10952190;101;30
10952221;32;21
10952235;74;24
10952247;26;20
10952264;74;24
10952265;2752;556
10952266;437;204
10952267;1109;295
10952269;560;230
10952271;698;258
10952274;794;464
10952276;2677;759
10952278;1242;566
10952282;1349;543
10952284;1130;569
10952287;101;26
10952290;112;28
10952294;325;183
10952297;1045;462
10952303;1002;452
10952310;890;480
10952317;901;454
10952327;688;284
10952331;544;211
10952337;570;273
10952338;778;281
10952348;117;27
10952350;122;28
10952365;48;24
10952378;26;18
10952389;74;29
10952400;117;31
10952412;26;20
10952423;858;344
10952427;112;28
10952431;122;27
10952457;96;26
10952467;42;20
10952510;64;27
10952512;69;23
10952516;32;24
10952519;58;23
10952527;80;28
10952540;117;29
10952553;112;26
10952560;74;26
10952564;80;22
10952580;58;23
10952596;37;22
10952600;64;23
10952610;74;25
10952619;106;28
10952629;117;28
10952638;69;30
10952650;85;30
10952653;256;155
10952656;533;225
10952658;784;270
10952663;741;272
10952667;602;258
10952670;720;253
10952672;586;233
10952674;501;213
10952676;554;235
10952679;213;137
10952681;965;356
10952692;1306;569
10952694;1253;571
10952695;1130;625
10952696;1210;571
10952699;106;28
10952710;864;448
10952712;762;372
10952715;634;315
10952719;629;275
10952722;517;265
10952738;304;245
10952739;106;27
10952771;26;21
10952778;32;23
10952780;74;26
10952783;90;27
10952785;32;22
10952787;69;28
10952789;26;19
10952797;58;27
10952811;80;28
10952830;96;35
10952853;101;31
10952885;48;25
10952904;101;30
10952915;21;18
10952926;21;18
10952942;613;210
10952947;597;253
10952950;570;234
10952954;608;223
10952956;474;216
10952957;650;203
10952958;1130;277
10952963;592;285
10952965;1024;248
10952970;517;222
10952976;117;27
10952978;90;26
10952982;240;130
10952984;602;225
10952986;538;235
10952988;752;283
10952991;581;255
10952994;746;281
10952995;682;283
10952996;608;282
10952999;1402;583
10953002;1173;635
10953005;1146;562
10953006;1136;561
10953008;1322;597
10953009;1216;576
10953010;1290;631
10953014;1258;591
10953015;474;216
10953018;112;28
10953021;101;28
10953022;224;185
10953025;1200;423
10953027;890;437
10953029;1274;514
10953030;1216;493
10953033;1034;471
10953034;965;455
10953036;805;414
10953037;954;473
10953039;1077;498
10953040;1168;492
10953042;1205;478
10953048;677;271
10953051;485;236
10953058;565;259
10953061;688;320
10953069;576;259
10953078;826;310
10953086;634;241
10953093;842;276
10953103;730;278
10953114;682;298
10953117;309;167
10953121;117;27
10953124;122;27
10953127;101;26
10953146;101;31
10953162;32;21
10953173;53;24
10953176;26;21
10953178;32;22
10953179;48;23
10953185;69;26
10953189;106;25
10953191;69;25
10953194;74;26
10953198;85;27
10953203;64;27
10953207;69;27
10953211;69;26
10953213;112;31
10953220;96;25
10953248;117;30
10953254;666;452
10953257;2778;477
10953259;570;219
10953264;1024;275
10953268;986;313
10953271;725;313
10953277;549;230
10953287;480;217
10953290;389;187
10953297;464;207
10953298;512;240
10953299;848;270
10953302;661;244
10953304;501;228
10953305;426;207
10953306;522;209
10953308;1066;274
10953310;485;202
10953311;789;306
10953314;645;253
10953315;698;255
10953319;266;166
10953324;1168;523
10953326;1088;521
10953327;1200;567
10953329;1221;545
10953332;1056;573
10953338;1173;585
10953341;1029;580
10953342;1013;496
10953343;106;32
10953347;864;434
10953348;858;445
10953350;1040;460
10953352;954;455
10953353;1088;515
10953354;906;441
10953355;869;429
10953356;581;210
10953359;501;238
10953361;634;313
10953362;1040;304
10953365;298;142
10953366;106;28
10953367;112;29
10953370;32;21
10953372;85;27
10953376;32;22
10953391;32;18
10953398;170;121
10953402;714;271
10953405;901;264
10953408;949;309
10953412;688;308
10953415;768;269
10953418;693;286
10953423;512;239
10953428;736;269
10953432;565;232
10953436;704;292
10953441;730;298
